,acceleration_input,steering_input,acceleration_measurement,orientation_measurement,positions_x_ground_truth,positions_y_ground_truth,velocities_ground_truth,timestamps
87,0,0,-0.33138817823166045,0.2539323214892159,21.75,0.0,5.0,4.4
88,0,0,0.08997675062788818,0.01300959032157703,22.0,0.0,5.0,4.45
89,0,0,0.27892146448106486,0.17947040410792314,22.25,0.0,5.0,4.5
90,0,0,0.04570226262617747,0.05232665276837424,22.5,0.0,5.0,4.55
91,0,0,-0.025640720627342822,-0.25318228459535436,22.75,0.0,5.0,4.6000000000000005
92,0,0,-0.1073427611866428,-0.014314890531150815,23.0,0.0,5.0,4.65
93,0,0,-0.2611835550031096,-0.05306055469918598,23.25,0.0,5.0,4.7
94,0,0,-0.15078743811923084,0.26752085248296625,23.5,0.0,5.0,4.75
95,0,0,0.023113402300587747,-0.07824792098048777,23.75,0.0,5.0,4.800000000000001
96,0,0,0.0012070361599313673,0.19843117787069395,24.0,0.0,5.0,4.8500000000000005
97,0,0,0.3773753491831342,-0.5577160679944083,24.25,0.0,5.0,4.9
98,0,0,0.15179695893625458,0.2059371061199245,24.5,0.0,5.0,4.95
99,0,0,0.20933158817721834,-0.026554139237950393,24.75,0.0,5.0,5.0
100,0,0,-0.03176036854097432,0.14468469131782025,25.0,0.0,5.0,5.050000000000001
101,0,0,-0.20152324912655495,0.03752984777973789,25.25,0.0,5.0,5.1000000000000005
102,0,0,-0.39006788102162915,0.6035536690440833,25.5,0.0,5.0,5.15
103,0,0,0.028854007313103554,-0.1428981405056495,25.75,0.0,5.0,5.2
104,0,0,-0.47596217627785076,-0.28459018213222625,26.0,0.0,5.0,5.25
105,0,0,-0.061451911282486074,-0.2349884961027165,26.25,0.0,5.0,5.300000000000001
106,0,0,-0.09608567392642309,-0.2200595727795825,26.5,0.0,5.0,5.3500000000000005
107,0,0,-0.16803126330731802,0.328605201812065,26.75,0.0,5.0,5.4
108,0,0,-0.07725052004578714,-0.2625299346020844,27.0,0.0,5.0,5.45
109,0,0,-0.6298235574298753,0.3700089264253057,27.25,0.0,5.0,5.5
110,0,0,0.07216287400257604,0.10878510380747722,27.5,0.0,5.0,5.550000000000001
111,0,0,0.2637792610051515,-0.12298956199321741,27.75,0.0,5.0,5.6000000000000005
112,0,0,-0.0909209961797835,0.24887952960280493,28.0,0.0,5.0,5.65
113,0,0,0.36433284772585106,-0.09272815102156443,28.25,0.0,5.0,5.7
114,0,0,-0.1000351375362652,-0.13222828679157494,28.5,0.0,5.0,5.75
115,0,0,-0.027388582341872275,0.04635937988924605,28.75,0.0,5.0,5.800000000000001
116,0,0,-0.07414022200624297,0.22072921432938009,29.0,0.0,5.0,5.8500000000000005
117,0,0,-0.2775435698173037,0.18421455467532988,29.25,0.0,5.0,5.9
118,0,0,-0.1426159146773871,0.23295465633386475,29.5,0.0,5.0,5.95
119,0,0,-0.41755133432059977,0.2873837814981211,29.75,0.0,5.0,6.0
120,0,0,0.024035878265086474,0.2051150507911749,30.0,0.0,5.0,6.050000000000001
121,0,0,-0.18947226388170513,-0.008541986569030517,30.25,0.0,5.0,6.1000000000000005
122,0,0,-0.3217082631783206,0.11141836316379748,30.5,0.0,5.0,6.15
123,0,0,-0.34354609263152885,0.08051440665072122,30.75,0.0,5.0,6.2
124,0,0,0.09098539770911827,-0.37768021413596237,31.0,0.0,5.0,6.25
125,0,0,-0.048262704599319,-0.11192710173819287,31.25,0.0,5.0,6.300000000000001
126,0,0,-0.1474823036261536,-0.2394686380339922,31.5,0.0,5.0,6.3500000000000005
127,0,0,0.06567211744015598,-0.1408541850658869,31.75,0.0,5.0,6.4
128,0,0,-0.007799703271511415,0.2339580185830682,32.0,0.0,5.0,6.45
129,0,0,-0.4670103251300226,-0.07904570519299647,32.25,0.0,5.0,6.5
130,0,0,-0.11403404940122977,-0.0803202151319872,32.5,0.0,5.0,6.550000000000001
131,0,0,-0.19747043338851078,-0.14811448173149752,32.75,0.0,5.0,6.6000000000000005
132,0,0,0.19170478383221196,-0.003007739225990208,33.0,0.0,5.0,6.65
133,0,0,0.11337296738482901,0.02191838500681154,33.25,0.0,5.0,6.7
134,0,0,-0.20565348980206866,0.08618848923470289,33.5,0.0,5.0,6.75
135,0,0,0.08070227754394671,-0.14047843375049504,33.75,0.0,5.0,6.800000000000001
136,0,0,-0.03430410234877347,0.20851035720630906,34.0,0.0,5.0,6.8500000000000005
137,0,0,0.3378171888353969,-0.025829163741218825,34.25,0.0,5.0,6.9
138,0,0,-0.0915858637486049,-0.1584761671878746,34.5,0.0,5.0,6.95
139,0,0,-0.20303541240988535,0.2719913091518164,34.75,0.0,5.0,7.0
140,0,0,-0.05595148278264729,0.03689204946302387,35.0,0.0,5.0,7.050000000000001
141,0,0,-0.17409970989668644,-0.2404747616433822,35.25,0.0,5.0,7.1000000000000005
142,0,0,0.3980708981381931,0.32135041766844585,35.5,0.0,5.0,7.15
143,0,0,-0.20013216689263924,-0.12381200230145611,35.75,0.0,5.0,7.2
144,0,0,-0.09717319752729758,-0.21196669015137967,36.0,0.0,5.0,7.25
145,0,0,0.08889656394486542,0.04779196781993242,36.25,0.0,5.0,7.300000000000001
146,0,0,-0.09396287302245669,0.31612239728770475,36.5,0.0,5.0,7.3500000000000005
147,0,0,-0.33858059940953367,0.31762075553179475,36.75,0.0,5.0,7.4
148,0,0,0.4193604474988233,0.15156289266170653,37.0,0.0,5.0,7.45
149,0,0,-0.11502055026386333,-0.09349661649082096,37.25,0.0,5.0,7.5
150,0,0,0.20259333561635107,-0.23481641108403065,37.5,0.0,5.0,7.550000000000001
151,0,0,-0.17836499826113159,0.01749352094021886,37.75,0.0,5.0,7.6000000000000005
152,0,0,-0.007298661300732236,-0.05741430084860551,38.0,0.0,5.0,7.65
153,0,0,0.5972177881147868,-0.02427420041463701,38.25,0.0,5.0,7.7
154,0,0,-0.55875504431163,-0.02009171148299056,38.5,0.0,5.0,7.75
155,0,0,-0.11330915554600036,-0.32690377690499606,38.75,0.0,5.0,7.800000000000001
156,0,0,0.3243739209675909,-0.33380429395317346,39.0,0.0,5.0,7.8500000000000005
157,0,0,-0.3949381111760226,0.13000016965293112,39.25,0.0,5.0,7.9
158,0,0,-0.004688919877654067,0.21559361842320995,39.5,0.0,5.0,7.95
159,0,0,-0.14416436868263222,-0.008223376077638988,39.75,0.0,5.0,8.0
160,0,0,0.07737889644758855,0.16148873425791269,40.0,0.0,5.0,8.05
161,0,0,0.20575467414599713,-0.08383035715781817,40.25,0.0,5.0,8.1
162,0,0,-0.32329176845533103,0.2009984375960793,40.5,0.0,5.0,8.15
163,0,0,0.1910678074298573,0.13484264140673324,40.75,0.0,5.0,8.200000000000001
164,0,0,0.00623416705789441,-0.12630824402940827,41.0,0.0,5.0,8.25
165,0,0,-0.059798071646145604,0.22730003255740489,41.25,0.0,5.0,8.3
166,0,0,-0.09629837832964631,0.3291390905032067,41.5,0.0,5.0,8.35
167,0,0,-0.28682104303181116,-0.3854345685711978,41.75,0.0,5.0,8.4
168,0,0,-0.2483684029499255,0.09799418913044988,42.0,0.0,5.0,8.450000000000001
169,0,0,0.1740845175039158,0.09444483158724055,42.25,0.0,5.0,8.5
170,0,0,0.1930908065408036,-0.27421787733880365,42.5,0.0,5.0,8.55
171,0,0,0.03869689549171162,-0.07652803414874931,42.75,0.0,5.0,8.6
172,0,0,-0.05006305998699642,0.10702607551792567,43.0,0.0,5.0,8.65
173,0,0,0.11210639604622741,0.12830977271902555,43.25,0.0,5.0,8.700000000000001
174,0,0,0.19084129710046413,0.09713486369644653,43.5,0.0,5.0,8.75
175,0,0,-0.12262542723706851,-0.04170712102757614,43.75,0.0,5.0,8.8
176,0,0,0.17752042611613167,-0.1255391469875384,44.0,0.0,5.0,8.85
177,0,0,0.06275822238458194,-0.2203797311563653,44.25,0.0,5.0,8.9
178,0,0,0.12511205572396322,0.11799568905833249,44.5,0.0,5.0,8.950000000000001
179,0,0,0.006745547128741649,-0.16476512118011927,44.75,0.0,5.0,9.0
180,0,0,0.23630849306067225,0.17955878715921975,45.0,0.0,5.0,9.05
181,0,0,-0.2151184071401897,-0.2790371963976599,45.25,0.0,5.0,9.1
182,0,0,0.03424129726157437,-0.19461342299018525,45.5,0.0,5.0,9.15
183,0,0,-0.11019772103282376,-0.06463952889723659,45.75,0.0,5.0,9.200000000000001
184,0,0,-0.06374273002089728,-0.26435435358598947,46.0,0.0,5.0,9.25
185,0,0,-0.18118880701426676,0.25475463819467786,46.25,0.0,5.0,9.3
186,0,0,-0.45289601408253016,0.1724975116309071,46.5,0.0,5.0,9.35
187,0,0,-0.11325481970015194,0.01594911501152723,46.75,0.0,5.0,9.4
188,0,0,0.4125027645666819,0.13395359636914317,47.0,0.0,5.0,9.450000000000001
189,0,0,0.32580748557686223,0.1518825164794733,47.25,0.0,5.0,9.5
190,0,0,0.2268377102421777,-0.08495325792456164,47.5,0.0,5.0,9.55
191,0,0,-0.037814164109203165,-0.42200960852625746,47.75,0.0,5.0,9.600000000000001
192,0,0,0.19566787429327404,0.0010797676026551514,48.0,0.0,5.0,9.65
193,0,0,-0.22636266874571748,0.25663604020435266,48.25,0.0,5.0,9.700000000000001
194,0,0,-0.13382865734337127,-0.21178414420358257,48.5,0.0,5.0,9.75
195,0,0,0.16478817044082195,0.007666578509571161,48.75,0.0,5.0,9.8
196,0,0,0.061237210373443145,0.1164125399428764,49.0,0.0,5.0,9.850000000000001
197,0,0,-0.1886344832074094,0.1375466623819154,49.25,0.0,5.0,9.9
198,0,0,-0.2518867202867651,-0.2624118710979707,49.5,0.0,5.0,9.950000000000001
199,0,0,-0.19604135787964447,0.1364157588041472,49.75,0.0,5.0,10.0
200,0,0,0.18348198485079537,-0.38276882376241234,50.0,0.0,5.0,10.05
201,0,0,0.3082659147673884,-0.24179595914404037,50.25,0.0,5.0,10.100000000000001
202,0,0,0.28743324340693044,0.25168859126803433,50.5,0.0,5.0,10.15
203,0,0,-0.0023620182557824603,0.11807241712464145,50.75,0.0,5.0,10.200000000000001
204,0,0,-0.2850685049171235,0.07636252289800771,51.0,0.0,5.0,10.25
205,0,0,0.33669842356851154,0.3168677909422766,51.25,0.0,5.0,10.3
206,0,0,-0.2703657868105477,0.15878954827447533,51.5,0.0,5.0,10.350000000000001
207,0,0,-0.38743776648379813,0.10150112273000467,51.75,0.0,5.0,10.4
208,0,0,0.24994268936471942,0.24449393133701858,52.0,0.0,5.0,10.450000000000001
209,0,0,0.06321184105034654,0.11238457107891947,52.25,0.0,5.0,10.5
210,0,0,-0.15490441304602495,-0.21624243377485627,52.5,0.0,5.0,10.55
211,0,0,-0.1927758699655531,0.11216417717574566,52.75,0.0,5.0,10.600000000000001
212,0,0,0.29825156275010295,0.26420099638480404,53.0,0.0,5.0,10.65
213,0,0,-0.20449277058056775,0.26745771137686564,53.25,0.0,5.0,10.700000000000001
214,0,0,-0.15812318178526277,0.12262707485942942,53.5,0.0,5.0,10.75
215,0,0,-0.2612811204874633,-0.03665958080941797,53.75,0.0,5.0,10.8
216,0,0,0.2504917767192067,0.005390107124416957,54.0,0.0,5.0,10.850000000000001
217,0,0,0.14298301811014663,-0.03014137426159882,54.25,0.0,5.0,10.9
218,0,0,0.013638508503180328,0.2408104520155685,54.5,0.0,5.0,10.950000000000001
219,0,0,-0.09887015599832367,-0.006745275258566056,54.75,0.0,5.0,11.0
220,0,0,-0.01816515667597898,0.16662747243134274,55.0,0.0,5.0,11.05
221,0,0,0.3127766479670029,-0.10884561478902817,55.25,0.0,5.0,11.100000000000001
222,0,0,0.34017861996732746,0.06397835690067669,55.5,0.0,5.0,11.15
223,0,0,0.021908529627990923,-0.09912688062461654,55.75,0.0,5.0,11.200000000000001
224,0,0,0.2899325233229761,-0.015834021452053513,56.0,0.0,5.0,11.25
225,0,0,0.24611569351550355,0.23368911128065306,56.25,0.0,5.0,11.3
226,0,0,-0.11722880978467498,-0.31877775987970214,56.5,0.0,5.0,11.350000000000001
227,0,0,0.15519342841328623,0.09091548484518353,56.75,0.0,5.0,11.4
228,0,0,0.07352192823850315,-0.035401468262845646,57.0,0.0,5.0,11.450000000000001
229,0,0,0.042191531791518196,-0.4206978675829789,57.25,0.0,5.0,11.5
230,0,0,-0.032635238539304605,0.0025076225905476465,57.5,0.0,5.0,11.55
231,0,0,0.1329094925102567,-0.2776602876696029,57.75,0.0,5.0,11.600000000000001
232,0,0,0.07467906914403417,-0.1310285724216787,58.0,0.0,5.0,11.65
233,0,0,0.04770760103887655,0.21910634118334765,58.25,0.0,5.0,11.700000000000001
234,0,0,-0.20513568150117348,-0.18954139470040585,58.5,0.0,5.0,11.75
235,0,0,0.16135484859607124,0.2244615421535972,58.75,0.0,5.0,11.8
236,0,0,-0.2343983782914577,0.12361703984463955,59.0,0.0,5.0,11.850000000000001
237,0,0,0.05961161540129431,0.016107598696716276,59.25,0.0,5.0,11.9
238,0,0,0.13206259898297848,-0.29585450505217775,59.5,0.0,5.0,11.950000000000001
239,0,0,0.22771903405627927,0.09996677763228029,59.75,0.0,5.0,12.0
240,0,0,-0.07876562723324518,0.18671547705414002,60.0,0.0,5.0,12.05
241,0,0,0.18523918219909474,0.6138290658822201,60.25,0.0,5.0,12.100000000000001
242,0,0,-0.02849035411607713,-0.0823066146085435,60.5,0.0,5.0,12.15
243,0,0,-0.1217619006744479,0.37437464663606146,60.75,0.0,5.0,12.200000000000001
244,0,0,-0.1752553654008942,-0.04244222587272242,61.0,0.0,5.0,12.25
245,0,0,0.015223705967227903,0.11947856711837829,61.25,0.0,5.0,12.3
246,0,0,0.17618949817263999,-0.2872274410112248,61.5,0.0,5.0,12.350000000000001
247,0,0,-0.12723748530155618,0.06441011945189438,61.75,0.0,5.0,12.4
248,0,0,0.2950478678077801,0.0714190053878583,62.0,0.0,5.0,12.450000000000001
249,0,0,0.24467414769496704,0.1553705057193042,62.25,0.0,5.0,12.5
250,0,0,-0.11303343404109858,0.11377408991934322,62.5,0.0,5.0,12.55
251,0,0,-0.14512696275484732,-0.06402134165504655,62.75,0.0,5.0,12.600000000000001
252,0,0,0.26265019660703975,-0.12886784123005018,63.0,0.0,5.0,12.65
253,0,0,-0.01328282872985146,0.39570230973745973,63.25,0.0,5.0,12.700000000000001
254,0,0,-0.01222787861297149,-0.38593954856314,63.5,0.0,5.0,12.75
255,0,0,-0.11267913170213316,0.04500910593404583,63.75,0.0,5.0,12.8
256,0,0,-0.02818938649720585,0.17940558431077624,64.0,0.0,5.0,12.850000000000001
257,0,0,-0.0618817151010923,0.1451911969846247,64.25,0.0,5.0,12.9
258,0,0,-0.19725456052844445,-0.21888421640956626,64.5,0.0,5.0,12.950000000000001
259,0,0,-0.13428132454154848,0.03967494776111046,64.75,0.0,5.0,13.0
260,0,0,0.09933248021404063,0.09953763801981937,65.0,0.0,5.0,13.05
261,0,0,0.22395758074814198,-0.06153063025923161,65.25,0.0,5.0,13.100000000000001
262,0,0,0.019763953406627163,0.2645828333719184,65.5,0.0,5.0,13.15
263,0,0,-0.104294401777784,0.03836160104108083,65.75,0.0,5.0,13.200000000000001
264,0,0,0.06114600057455314,0.13924130878149618,66.0,0.0,5.0,13.25
265,0,0,0.011908295371469969,-0.20042555680685964,66.25,0.0,5.0,13.3
266,0,0,0.31375262242982677,0.29871514274539024,66.5,0.0,5.0,13.350000000000001
267,0,0,-0.08555435499519279,0.1546028283181643,66.75,0.0,5.0,13.4
268,0,0,0.022830094776809706,-0.11028046489145443,67.0,0.0,5.0,13.450000000000001
269,0,0,-0.19019742231270165,-0.24108604175747345,67.25,0.0,5.0,13.5
270,0,0,-0.0740147306997508,-0.15979055442939374,67.5,0.0,5.0,13.55
271,0,0,-0.16501155733686088,-0.0956584278355943,67.75,0.0,5.0,13.600000000000001
272,0,0,-0.02036561964714439,-0.11292621074586467,68.0,0.0,5.0,13.65
273,0,0,0.2945729782928294,-0.2122999234591888,68.25,0.0,5.0,13.700000000000001
274,0,0,0.08327445234018456,-0.3573998406740559,68.5,0.0,5.0,13.75
275,0,0,-0.04390657681623357,-0.14196804609738073,68.75,0.0,5.0,13.8
276,0,0,-0.11773326335274413,-0.2242838403696914,69.0,0.0,5.0,13.850000000000001
277,0,0,0.2625532199621089,-0.08821742731677286,69.25,0.0,5.0,13.9
278,0,0,-0.10777854893639163,0.1864695897627017,69.5,0.0,5.0,13.950000000000001
279,0,0,0.05236482753425187,0.24690194436861584,69.75,0.0,5.0,14.0
280,0,0,-0.05938399644299596,0.01273470591338905,70.0,0.0,5.0,14.05
281,0,0,-0.43613773904842196,0.31758725848300395,70.25,0.0,5.0,14.100000000000001
282,0,0,0.21560676209425778,-0.04297932627156811,70.5,0.0,5.0,14.15
283,0,0,-0.37048651346565187,-0.26823085116317164,70.75,0.0,5.0,14.200000000000001
284,0,0,-0.1284941777570667,-0.010748397712027737,71.0,0.0,5.0,14.25
285,0,0,0.13134301519599054,-0.35367862384195686,71.25,0.0,5.0,14.3
286,0,0,-0.010378903383022359,-0.34032010553022957,71.5,0.0,5.0,14.350000000000001
287,0,0,0.49702098153245267,-0.0818176066632785,71.75,0.0,5.0,14.4
288,0,0,-0.12526792589110075,-0.03186110595498554,72.0,0.0,5.0,14.450000000000001
289,0,0,0.10609054552285886,0.168075947232213,72.25,0.0,5.0,14.5
290,0,0,-0.006123353688253659,0.2642917717101005,72.5,0.0,5.0,14.55
291,0,0,-0.10099516909497833,-0.0685288012321953,72.75,0.0,5.0,14.600000000000001
292,0,0,0.06412665195512164,0.009277754799607024,73.0,0.0,5.0,14.65
293,0,0,0.20033407277091408,-0.23996405266107815,73.25,0.0,5.0,14.700000000000001
294,0,0,-0.27534710174183336,-0.19289860925505323,73.5,0.0,5.0,14.75
295,0,0,-0.05315957426356284,-0.23097474222821238,73.75,0.0,5.0,14.8
296,0,0,0.012717459131064932,-0.02805438118320936,74.0,0.0,5.0,14.850000000000001
297,0,0,-0.17576323514334452,-0.08816798130147124,74.25,0.0,5.0,14.9
298,0,0,0.048893619738794136,0.04972032256541993,74.5,0.0,5.0,14.950000000000001
299,0,0,-0.13641290948619295,0.2332490793460441,74.75,0.0,5.0,15.0
300,0,0,-0.17536842922704257,-0.0464830868884032,75.0,0.0,5.0,15.05
301,0,0,0.08583695523086463,0.09770185474162353,75.25,0.0,5.0,15.100000000000001
302,0,0,-0.013067342023404217,0.18153737282778185,75.5,0.0,5.0,15.15
303,0,0,0.016272450316909583,-0.01517143615390739,75.75,0.0,5.0,15.200000000000001
304,0,0,-0.2207395079388008,0.027950363060236457,76.0,0.0,5.0,15.25
305,0,0,0.02780846402150689,0.17153654984884986,76.25,0.0,5.0,15.3
306,0,0,-0.10634771751860983,-0.2869465014074262,76.5,0.0,5.0,15.350000000000001
307,0,0,0.12069545720369979,0.013717815676398666,76.75,0.0,5.0,15.4
308,0,0,-0.2957190449479715,0.145858501198848,77.0,0.0,5.0,15.450000000000001
309,0,0,0.06451249910305439,0.14893924051992513,77.25,0.0,5.0,15.5
310,0,0,0.38234894994812296,0.4037242047413619,77.5,0.0,5.0,15.55
311,0,0,0.5150310727080432,-0.422291423861871,77.75,0.0,5.0,15.600000000000001
312,0,0,-0.13285745901040927,-0.30201627252414953,78.0,0.0,5.0,15.65
313,0,0,0.00896421699269512,-0.11669850517755542,78.25,0.0,5.0,15.700000000000001
314,0,0,-0.028027305285146284,-0.06796891554721796,78.5,0.0,5.0,15.75
315,0,0,-0.05238642647586831,-0.27119216096165333,78.75,0.0,5.0,15.8
316,0,0,-0.20965568804498114,0.09680496286677626,79.0,0.0,5.0,15.850000000000001
317,0,0,0.07907371331323783,0.33692581197635246,79.25,0.0,5.0,15.9
318,0,0,0.0949287943898632,0.26158313814456485,79.5,0.0,5.0,15.950000000000001
319,0,0,0.1896128677830437,0.19742440342079562,79.75,0.0,5.0,16.0
320,0,0,0.39621120321107567,0.19666747229661902,80.0,0.0,5.0,16.05
321,0,0,-0.3051701460306202,-0.062330080708598135,80.25,0.0,5.0,16.1
322,0,0,-0.09847864152585156,-0.2514326841160425,80.5,0.0,5.0,16.150000000000002
