,acceleration_input,steering_input,acceleration_measurement,orientation_measurement,positions_x_ground_truth,positions_y_ground_truth,velocities_ground_truth,timestamps
0,0.10001,1e-05,-0.22638154964474247,-0.12146888683892704,1.0,1.0,5.0,0.05
1,0.10002,2e-05,0.2396818573658881,0.25195798853117335,1.25,1.0,5.0,0.1
2,0.10003,3.0000000000000004e-05,0.14457930406116182,0.03524224166301156,1.4999999999875,1.0000025,5.0050005,0.15000000000000002
3,0.10003999999999999,4e-05,0.07477503138546512,-0.2323755816813177,1.7502500249327846,1.000007733081091,5.0100015,0.2
4,0.10004999999999999,5e-05,-0.29432106689217763,0.0034135240004914357,2.0007500997985606,1.0000159334654715,5.015003,0.25
5,0.10005999999999998,6e-05,0.4490129203932548,0.1571498822968915,2.251500249539279,1.0000273365184753,5.020005,0.30000000000000004
6,0.10006999999999998,7.000000000000001e-05,-0.23733417131857554,-0.2909425434940828,2.502500499100451,1.0000421787506013,5.0250075,0.35000000000000003
7,0.10007999999999997,8e-05,0.08146608983092829,-0.3083241996377984,2.7537508734179528,1.0000606978195434,5.0300105,0.4
8,0.10008999999999997,9e-05,-0.04234234601513409,-0.08969262947092553,3.005251397417326,1.0000831325322217,5.035014,0.45
9,0.10009999999999997,0.0001,0.17223891533800822,-0.1724946788655337,3.2570020960130703,1.0001097228468139,5.040018,0.5
10,0.10010999999999996,0.00011,-0.02506295654763252,0.19426601267458338,3.5090029941079264,1.0001407098747874,5.0450225,0.55
11,0.10011999999999996,0.00012,0.33715475893656177,-0.033639080218156335,3.7612541165921547,1.000176335882933,5.0500275,0.6000000000000001
12,0.10012999999999996,0.00013000000000000002,0.43741166125082054,0.1256447302572836,4.013755488342803,1.0002168442953983,5.055033,0.65
13,0.10013999999999995,0.00014000000000000001,-0.3094980657290043,-0.06281956471159492,4.2665071342229695,1.0002624796957225,5.060039,0.7000000000000001
14,0.10014999999999995,0.00015000000000000001,-0.13143326375981595,-0.058473006861613476,4.519509079081053,1.0003134878288715,5.0650455,0.75
15,0.10015999999999994,0.00016,0.3754520960831465,0.10707710140262937,4.772761347750005,1.0003701156032743,5.0700525,0.8
16,0.10016999999999994,0.00017,-0.05586499979721521,-0.02679209811864121,5.026263965046561,1.0004326110928592,5.07506,0.8500000000000001
17,0.10017999999999994,0.00018,0.19696262232485326,-0.1049648373201623,5.280016955770478,1.000501223539092,5.080068,0.9
18,0.10018999999999993,0.00019,0.06853301280189816,0.560424981371365,5.534020344703751,1.0005762033530132,5.0850764999999996,0.9500000000000001
19,0.10019999999999993,0.0002,0.3053107562517301,0.12586428875447647,5.78827415660983,1.000657802117278,5.0900855,1.0
20,0.10020999999999992,0.00021,0.1744595080495231,-0.2257499932360502,6.042778416232831,1.0007462725881953,5.095095,1.05
21,0.10021999999999992,0.00022,0.34738398457730496,-0.01407282687196929,6.297533148296725,1.0008418686977678,5.100105,1.1
22,0.10022999999999992,0.00023,-0.07148971605063634,0.09497934172776878,6.552538377504538,1.0009448455557337,5.1051155,1.1500000000000001
23,0.10023999999999991,0.00024,0.07043406116159248,0.1363708556718123,6.807794128537529,1.0010554594516077,5.1101265,1.2000000000000002
24,0.10024999999999991,0.00025,-0.43769901703713554,-0.061953841048411826,7.063300426054369,1.0011739678567237,5.115138,1.25
25,0.1002599999999999,0.00026000000000000003,0.2074027697189576,-0.10022639336957401,7.3190572946903,1.0013006294262783,5.12015,1.3
26,0.1002699999999999,0.00027000000000000006,0.1520753769225906,0.08733435595939809,7.575064759056301,1.0014357040013735,5.1251625,1.35
27,0.1002799999999999,0.0002800000000000001,0.02398555199143819,-0.06933373591340905,7.831322843738234,1.0015794526110622,5.1301755,1.4000000000000001
28,0.1002899999999999,0.0002900000000000001,-0.11554034310079131,0.07287216834707842,8.087831573295988,1.0017321374743926,5.135189,1.4500000000000002
29,0.10029999999999989,0.00030000000000000014,0.24841137147920161,-0.07666296260287273,8.344590972262612,1.0018940220024541,5.140203,1.5
30,0.10030999999999989,0.00031000000000000016,-0.1616005572262902,-0.11049228392970868,8.60160106514344,1.0020653708004241,5.145217499999999,1.55
31,0.10031999999999988,0.0003200000000000002,0.18336217437899122,0.06797301346613717,8.858861876415208,1.0022464496696146,5.1502324999999995,1.6
32,0.10032999999999988,0.0003300000000000002,0.027453166888791694,0.11980352661810348,9.116373430525165,1.0024375256095204,5.155247999999999,1.6500000000000001
33,0.10033999999999987,0.00034000000000000024,0.4670757110650713,0.24508855750171332,9.374135751890172,1.0026388668198665,5.160264,1.7000000000000002
34,0.10034999999999987,0.00035000000000000027,-0.17694549477146393,-0.04126606340486203,9.632148864895791,1.0028507427026585,5.1652805,1.75
35,0.10035999999999987,0.0003600000000000003,0.21784273080161304,-0.409064906394429,9.890412793895372,1.0030734238642314,5.170297499999999,1.8
36,0.10036999999999986,0.0003700000000000003,-0.14716212235170772,-0.3109868481619047,10.148927563209128,1.0033071821172996,5.175314999999999,1.85
37,0.10037999999999986,0.00038000000000000035,-0.10921935437912057,-0.11864015508443194,10.4076931971232,1.0035522904830088,5.180332999999999,1.9000000000000001
38,0.10038999999999985,0.00039000000000000037,0.049340031795576875,0.07726252216949955,10.666709719888713,1.0038090231929864,5.1853514999999994,1.9500000000000002
39,0.10039999999999985,0.0004000000000000004,0.021803669539414913,0.006802188678495327,10.925977155720831,1.0040776556913944,5.190370499999999,2.0
40,0.10040999999999985,0.0004100000000000004,0.023137123817865105,0.1397928460912736,11.18549552879779,1.0043584646369819,5.19539,2.0500000000000003
41,0.10041999999999984,0.00042000000000000045,0.306373169805917,-0.08835594701714497,11.445264863259936,1.0046517279051383,5.20041,2.1
42,0.10042999999999984,0.0004300000000000005,0.1976808291580223,0.008960235373698945,11.70528518320874,1.0049577245899475,5.205430499999999,2.15
43,0.10043999999999983,0.0004400000000000005,0.08420491720501985,0.05911221749297993,11.965556512705826,1.005276735006242,5.2104515,2.2
44,0.10044999999999983,0.00045000000000000053,-0.14721492387028728,-0.522888478010415,12.22607887577196,1.0056090406916585,5.215472999999999,2.25
45,0.10045999999999983,0.00046000000000000056,0.359719527569683,0.21436864285343282,12.486852296386056,1.0059549244086932,5.220495,2.3000000000000003
46,0.10046999999999982,0.0004700000000000006,0.19214680274299628,0.041868930384190935,12.747876798484166,1.0063146701467582,5.2255175,2.35
47,0.10047999999999982,0.0004800000000000006,-0.026945339804882826,0.18490406661110878,13.009152405958451,1.0066885631242384,5.230540499999999,2.4000000000000004
48,0.10048999999999982,0.0004900000000000006,0.3415936554951935,0.1344759629579387,13.270679142656157,1.0070768897905487,5.235563999999999,2.45
49,0.10049999999999981,0.0005000000000000007,-0.028437286832767486,0.24730757295377895,13.532457032378568,1.0074799378281916,5.240587999999999,2.5
