,gt_x,gt_y,xs_x,xs_y
1212,-26.349177773631528,81.41986463868501,-0.11382680193815627,195.68290747177437
1213,-26.57770568434937,81.31849899350414,-0.17974889008032338,195.77100208702674
1214,-26.806454513206592,81.21763287780391,-0.24553333298152716,195.85919953604278
1215,-27.035432313995468,81.1172876400201,-0.31117642859831424,195.9475022366785
1216,-27.264646996785142,81.01748468819187,-0.3766744626389466,196.03591258945275
1217,-27.49410632192118,80.91824549176165,-0.4420237083067701,196.1244329771136
1218,-27.723817893998916,80.81959158330599,-0.5072204260472687,196.21306576414898
1219,-27.95378915581006,80.72154456019469,-0.572260863298811,196.30181329630466
1220,-28.184027382261974,80.62412608617524,-0.6371412542472813,196.39067790011995
1221,-28.41453967426907,80.52735789287995,-0.70185781958473,196.4796618824555
1222,-28.64533295261594,80.43126178125256,-0.7664067662719042,196.5687675299912
1223,-28.87641395179181,80.33585962289186,-0.8307842873051509,196.65799710875618
1224,-29.10778921379593,80.24117336130907,-0.8949865614874022,196.74735286364444
1225,-29.33946508191362,80.14722501309625,-0.9590097532035631,196.83683701790466
1226,-29.571447694462776,80.05403666900285,-1.0228500122005206,196.92645177267613
1227,-29.803742978510638,79.96163049491733,-1.0865034733714627,197.016199306469
1228,-30.03635664356065,79.87002873275088,-1.1499662565451017,197.1060817746887
1229,-30.269294175209502,79.77925370122051,-1.2132344662795242,197.19610130911303
1230,-30.50256082877417,79.68932779652813,-1.2763041916609985,197.28626001740668
1231,-30.73616162288923,79.60027349293301,-1.339171506107867,197.37655998261067
1232,-30.970101333074503,79.51211334321427,-1.4018324671793185,197.46700326262166
1233,-31.204384485273216,79.42486997902057,-1.4642831163895427,197.5575918896896
1234,-31.439015349361085,79.33856611110389,-1.5265194790272971,197.6483278699142
1235,-31.673997932626584,79.25322452943426,-1.5885375639806494,197.73921318269913
1236,-31.90933597322293,79.16886810319255,-1.650333363567358,197.8302497802556
1237,-32.14503293359225,79.08551978063797,-1.71190285337112,197.92143958706396
1238,-32.38109199386257,79.00320258884736,-1.773241992083418,198.01278449936606
1239,-32.61751604521834,78.92193963332318,-1.8343467213510614,198.10428638460846
1240,-32.85430768324519,78.84175409746689,-1.8952129656300178,198.19594708092228
1241,-33.09146920124991,78.76266924191478,-1.9558366320454261,198.28776839659128
1242,-33.32900258355646,78.68470840373298,-2.016213610257425,198.3797521095162
1243,-33.56690949877921,78.60789499546857,-2.076339772333782,198.47189996665273
1244,-33.805191293074394,78.53225250405357,-2.1362109726285428,198.56421368349237
1245,-34.043848983371134,78.45780448955874,-2.1958230476677456,198.656694943489
1246,-34.282883250583325,78.38457458379388,-2.2551718160414005,198.74934539752977
1247,-34.52229443280376,78.31258648875163,-2.314253078302576,198.84216666336283
1248,-34.76208251848214,78.24186397489149,-2.3730626168732143,198.93516032505005
1249,-35.00224713958847,78.17243087926086,-2.431596195957244,199.02832793241018
1250,-35.242787564763724,78.1043111034501,-2.4898495614605327,199.12167100043894
1251,-35.48370269245948,78.03752861137818,-2.5478184409185833,199.21519100875662
1252,-35.72499104406864,77.97210742690606,-2.6054985434311813,199.30888940103628
1253,-35.966650757049145,77.90807163127441,-2.6628855596048986,199.4027675844193
1254,-36.20867957804301,77.84544536036262,-2.719975161503303,199.4968269289626
