,gt_x,gt_y,xs_x,xs_y,Ts
174,43.5,0.0,2.4880488108430074,-30.836682589711156,8.75
175,43.75,0.0,2.341222373151034,-31.03961801865166,8.8
176,44.0,0.0,2.194395935459055,-31.242553447592115,8.85
177,44.25,0.0,2.0475694977670846,-31.445488876532746,8.9
178,44.5,0.0,1.900743060075106,-31.64842430547317,8.950000000000001
179,44.75,0.0,1.7539166223831284,-31.85135973441371,9.0
180,45.0,0.0,1.6070901846911607,-32.05429516335437,9.05
181,45.25,0.0,1.4602637469991828,-32.257230592294874,9.1
182,45.5,0.0,1.3134373093072094,-32.4601660212353,9.15
183,45.75,0.0,1.1666108716152324,-32.66310145017585,9.2
184,46.0,0.0,1.0197844339232538,-32.86603687911638,9.25
185,46.25,0.0,0.872957996231279,-33.0689723080568,9.3
186,46.5,0.0,0.7261315585393042,-33.27190773699732,9.35
187,46.75,0.0,0.5793051208473297,-33.474843165937855,9.4
188,47.0,0.0,0.4324786831553528,-33.67777859487839,9.45
189,47.25,0.0,0.28565224546337914,-33.88071402381904,9.5
190,47.5,0.0,0.13882580777140296,-34.08364945275958,9.55
191,47.75,0.0,-0.008000629920572546,-34.286584881700016,9.6
192,48.0,0.0,-0.15482706761254797,-34.48952031064042,9.65
193,48.25,0.0,-0.30165350530452373,-34.69245573958108,9.7
194,48.5,0.0,-0.4484799429964976,-34.89539116852151,9.75
195,48.75,0.0,-0.5953063806884741,-35.09832659746211,9.8
196,49.0,0.0,-0.7421328183804501,-35.30126202640257,9.85
197,49.25,0.0,-0.8889592560724283,-35.5041974553432,9.9
198,49.5,0.0,-1.0357856937643997,-35.707132884283716,9.95
199,49.75,0.0,-1.182612131456379,-35.91006831322416,10.0
200,50.0,0.0,-1.3294385691483528,-36.1130037421647,10.05
201,50.25,0.0,-1.476265006840324,-36.3159391711051,10.1
202,50.5,0.0,-1.6230914445323077,-36.518874600045756,10.15
203,50.75,0.0,-1.7699178822242814,-36.72181002898632,10.2
204,51.0,0.0,-1.916744319916251,-36.9247454579267,10.25
205,51.25,0.0,-2.0635707576082303,-37.12768088686736,10.3
206,51.5,0.0,-2.2103971953002075,-37.330616315807895,10.35
207,51.75,0.0,-2.3572236329921825,-37.533551744748344,10.4
208,52.0,0.0,-2.50405007068416,-37.73648717368888,10.45
209,52.25,0.0,-2.6508765083761263,-37.93942260262938,10.5
210,52.5,0.0,-2.7977029460681044,-38.14235803156983,10.55
211,52.75,0.0,-2.9445293837600857,-38.34529346051041,10.6
212,53.0,0.0,-3.0913558214520505,-38.5482288894509,10.65
213,53.25,0.0,-3.2381822591440232,-38.75116431839143,10.7
214,53.5,0.0,-3.3850086968360085,-38.95409974733189,10.75
215,53.75,0.0,-3.531835134527992,-39.15703517627256,10.8
216,54.0,0.0,-3.678661572219951,-39.359970605212965,10.85
217,54.25,0.0,-3.8254880099119344,-39.56290603415349,10.9
218,54.5,0.0,-3.972314447603907,-39.76584146309403,10.95
219,54.75,0.0,-4.119140885295891,-39.968776892034604,11.0
220,55.0,0.0,-4.265967322987865,-40.17171232097518,11.05
221,55.25,0.0,-4.4127937606798335,-40.37464774991568,11.1
222,55.5,0.0,-4.559620198371801,-40.57758317885609,11.15
223,55.75,0.0,-4.706446636063778,-40.78051860779662,11.2
224,56.0,0.0,-4.853273073755766,-40.98345403673721,11.25
225,56.25,0.0,-5.000099511447734,-41.18638946567769,11.3
226,56.5,0.0,-5.146925949139718,-41.38932489461827,11.35
227,56.75,0.0,-5.293752386831674,-41.59226032355868,11.4
228,57.0,0.0,-5.44057882452366,-41.795195752499254,11.45
229,57.25,0.0,-5.587405262215642,-41.99813118143991,11.5
230,57.5,0.0,-5.734231699907609,-42.20106661038028,11.55
231,57.75,0.0,-5.881058137599579,-42.404002039320716,11.6
232,58.0,0.0,-6.027884575291558,-42.60693746826126,11.65
233,58.25,0.0,-6.174711012983529,-42.80987289720181,11.7
234,58.5,0.0,-6.321537450675521,-43.0128083261424,11.75
235,58.75,0.0,-6.468363888367491,-43.21574375508294,11.8
236,59.0,0.0,-6.615190326059445,-43.41867918402331,11.85
237,59.25,0.0,-6.762016763751437,-43.62161461296385,11.9
238,59.5,0.0,-6.908843201443408,-43.824550041904544,11.95
239,59.75,0.0,-7.055669639135402,-44.027485470845086,12.0
240,60.0,0.0,-7.202496076827374,-44.230420899785614,12.05
241,60.25,0.0,-7.34932251451935,-44.433356328726155,12.1
242,60.5,0.0,-7.496148952211293,-44.63629175766655,12.15
243,60.75,0.0,-7.64297538990327,-44.839227186607076,12.2
244,61.0,0.0,-7.789801827595267,-45.04216261554768,12.25
245,61.25,0.0,-7.9366282652872355,-45.245098044488074,12.3
246,61.5,0.0,-8.083454702979205,-45.44803347342863,12.35
247,61.75,0.0,-8.230281140671181,-45.650968902369144,12.4
248,62.0,0.0,-8.377107578363155,-45.85390433130955,12.45
249,62.25,0.0,-8.52393401605512,-46.05683976025009,12.5
250,62.5,0.0,-8.670760453747127,-46.25977518919071,12.55
251,62.75,0.0,-8.817586891439065,-46.46271061813115,12.6
252,63.0,0.0,-8.964413329131066,-46.6656460470717,12.65
253,63.25,0.0,-9.111239766823035,-46.868581476012324,12.7
254,63.5,0.0,-9.258066204515009,-47.0715169049527,12.75
255,63.75,0.0,-9.404892642206988,-47.27445233389323,12.8
256,64.0,0.0,-9.551719079898948,-47.47738776283377,12.85
257,64.25,0.0,-9.698545517590961,-47.68032319177446,12.9
258,64.5,0.0,-9.845371955282925,-47.88325862071494,12.95
259,64.75,0.0,-9.992198392974892,-48.08619404965538,13.0
260,65.0,0.0,-10.139024830666866,-48.28912947859602,13.05
261,65.25,0.0,-10.28585126835887,-48.49206490753655,13.1
262,65.5,0.0,-10.43267770605082,-48.69500033647693,13.15
263,65.75,0.0,-10.579504143742815,-48.89793576541748,13.2
264,66.0,0.0,-10.7263305814348,-49.10087119435802,13.25
265,66.25,0.0,-10.873157019126754,-49.30380662329848,13.3
266,66.5,0.0,-11.019983456818766,-49.50674205223909,13.35
267,66.75,0.0,-11.16680989451068,-49.709677481179455,13.4
268,67.0,0.0,-11.313636332202702,-49.91261291012009,13.45
269,67.25,0.0,-11.46046276989465,-50.115548339060524,13.5
270,67.5,0.0,-11.607289207586645,-50.31848376800117,13.55
271,67.75,0.0,-11.754115645278636,-50.52141919694172,13.6
272,68.0,0.0,-11.90094208297059,-50.724354625882256,13.65
273,68.25,0.0,-12.04776852066255,-50.92729005482261,13.7
274,68.5,0.0,-12.194594958354505,-51.13022548376315,13.75
275,68.75,0.0,-12.341421396046538,-51.333160912703875,13.8
276,69.0,0.0,-12.488247833738487,-51.536096341644416,13.85
277,69.25,0.0,-12.63507427143048,-51.73903177058487,13.9
278,69.5,0.0,-12.781900709122425,-51.94196719952524,13.95
279,69.75,0.0,-12.928727146814419,-52.144902628465964,14.0
280,70.0,0.0,-13.075553584506412,-52.34783805740632,14.05
281,70.25,0.0,-13.222380022198328,-52.550773486346856,14.1
282,70.5,0.0,-13.369206459890318,-52.753708915287206,14.15
283,70.75,0.0,-13.516032897582313,-52.956644344227875,14.2
284,71.0,0.0,-13.66285933527431,-53.1595797731684,14.25
285,71.25,0.0,-13.80968577296627,-53.36251520210883,14.3
286,71.5,0.0,-13.95651221065825,-53.56545063104949,14.35
287,71.75,0.0,-14.103338648350261,-53.76838605999003,14.4
288,72.0,0.0,-14.250165086042205,-53.97132148893038,14.45
289,72.25,0.0,-14.3969915237342,-54.174256917871105,14.5
290,72.5,0.0,-14.543817961426143,-54.37719234681165,14.55
291,72.75,0.0,-14.69064439911809,-54.58012777575199,14.6
292,73.0,0.0,-14.837470836810098,-54.783063204692525,14.65
293,73.25,0.0,-14.984297274502083,-54.98599863363321,14.7
294,73.5,0.0,-15.131123712194094,-55.18893406257375,14.75
295,73.75,0.0,-15.27795014988602,-55.39186949151408,14.8
296,74.0,0.0,-15.424776587578034,-55.59480492045483,14.85
297,74.25,0.0,-15.57160302526998,-55.797740349395184,14.9
298,74.5,0.0,-15.718429462961975,-56.0006757783357,14.95
299,74.75,0.0,-15.865255900653974,-56.20361120727625,15.0
300,75.0,0.0,-16.012082338345913,-56.40654663621678,15.05
301,75.25,0.0,-16.158908776037865,-56.609482065157124,15.1
302,75.5,0.0,-16.305735213729868,-56.81241749409765,15.15
303,75.75,0.0,-16.452561651421863,-57.01535292303835,15.2
304,76.0,0.0,-16.599388089113802,-57.21828835197888,15.25
305,76.25,0.0,-16.746214526805797,-57.42122378091941,15.3
306,76.5,0.0,-16.89304096449774,-57.62415920985975,15.35
307,76.75,0.0,-17.0398674021897,-57.827094638800304,15.4
308,77.0,0.0,-17.18669383988168,-58.03003006774083,15.45
309,77.25,0.0,-17.33352027757363,-58.23296549668137,15.5
310,77.5,0.0,-17.480346715265625,-58.43590092562191,15.55
311,77.75,0.0,-17.627173152957642,-58.63883635456262,15.6
312,78.0,0.0,-17.773999590649577,-58.841771783502935,15.65
313,78.25,0.0,-17.92082602834157,-59.04470721244348,15.7
314,78.5,0.0,-18.067652466033568,-59.24764264138402,15.75
315,78.75,0.0,-18.214478903725517,-59.450578070324546,15.8
316,79.0,0.0,-18.361305341417523,-59.65351349926509,15.85
317,79.25,0.0,-18.508131779109437,-59.85644892820542,15.9
318,79.5,0.0,-18.654958216801447,-60.05938435714611,15.95
319,79.75,0.0,-18.80178465449346,-60.262319786086664,16.0
320,80.0,0.0,-18.948611092185413,-60.465255215027184,16.05
321,80.25,0.0,-19.09543752987738,-60.66819064396773,16.1
322,80.5,0.0,-19.242263967569308,-60.87112607290804,16.150000000000002
323,80.75,0.0,-19.38909040526134,-61.07406150184882,16.2
324,81.0,0.0,-19.535916842953295,-61.276996930789366,16.25
325,81.25,0.0,-19.682743280645298,-61.47993235972984,16.3
326,81.5,0.0,-19.82956971833719,-61.6828677886702,16.35
327,81.75,0.0,-19.976396156029214,-61.88580321761092,16.400000000000002
328,82.0,0.0,-20.12322259372115,-62.0887386465513,16.45
329,82.25,0.0,-20.270049031413183,-62.291674075492004,16.5
330,82.5,0.0,-20.416875469105115,-62.49460950443232,16.55
331,82.75,0.0,-20.563701906797064,-62.69754493337285,16.6
332,83.0,0.0,-20.710528344489106,-62.9004803623134,16.650000000000002
333,83.25,0.0,-20.85735478218104,-63.103415791253944,16.7
334,83.5,0.0,-21.004181219873,-63.30635122019425,16.75
335,83.75,0.0,-21.15100765756502,-63.50928664913498,16.8
336,84.0,0.0,-21.29783409525698,-63.712222078075506,16.85
337,84.25,0.0,-21.444660532948994,-63.91515750701606,16.900000000000002
338,84.5,0.0,-21.591486970640922,-64.11809293595635,16.95
339,84.75,0.0,-21.73831340833288,-64.3210283648969,17.0
340,85.0,0.0,-21.885139846024863,-64.52396379383767,17.05
341,85.25,0.0,-22.031966283716795,-64.72689922277797,17.1
342,85.5,0.0,-22.178792721408875,-64.92983465171875,17.150000000000002
343,85.75,0.0,-22.325619159100864,-65.1327700806593,17.2
344,86.0,0.0,-22.47244559679277,-65.33570550959959,17.25
345,86.25,0.0,-22.61927203448475,-65.53864093854031,17.3
346,86.5,0.0,-22.766098472176672,-65.74157636748066,17.35
347,86.75,0.0,-22.912924909868725,-65.94451179642141,17.400000000000002
348,87.0,0.0,-23.059751347560667,-66.14744722536172,17.45
349,87.25,0.0,-23.206577785252627,-66.35038265430227,17.5
350,87.5,0.0,-23.353404222944558,-66.55331808324279,17.55
351,87.75,0.0,-23.50023066063664,-66.75625351218328,17.6
352,88.0,0.0,-23.64705709832857,-66.95918894112384,17.650000000000002
353,88.25,0.0,-23.79388353602054,-67.16212437006419,17.7
354,88.5,0.0,-23.94070997371247,-67.3650597990047,17.75
355,88.75,0.0,-24.08753641140453,-67.56799522794543,17.8
356,89.0,0.0,-24.2343628490965,-67.770930656886,17.85
357,89.25,0.0,-24.381189286788413,-67.97386608582629,17.900000000000002
358,89.5,0.0,-24.528015724480433,-68.17680151476708,17.95
359,89.75,0.0,-24.674842162172403,-68.37973694370754,18.0
360,90.0,0.0,-24.821668599864324,-68.58267237264789,18.05
361,90.25,0.0,-24.968495037556384,-68.78560780158861,18.1
362,90.5,0.0,-25.115321475248308,-68.98854323052925,18.15
363,90.75,0.0,-25.262147912940236,-69.1914786594695,18.2
364,91.0,0.0,-25.408974350632292,-69.39441408841027,18.25
365,91.25,0.0,-25.55580078832421,-69.59734951735057,18.3
366,91.5,0.0,-25.702627226016176,-69.80028494629109,18.35
367,91.75,0.0,-25.849453663708196,-70.00322037523166,18.4
368,92.0,0.0,-25.996280101400174,-70.20615580417218,18.45
369,92.25,0.0,-26.143106539092084,-70.40909123311246,18.5
370,92.5,0.0,-26.289932976784094,-70.61202666205305,18.55
371,92.75,0.0,-26.43675941447607,-70.81496209099376,18.6
372,93.0,0.0,-26.583585852167992,-71.01789751993414,18.65
373,93.25,0.0,-26.730412289860062,-71.22083294887484,18.7
374,93.5,0.0,-26.87723872755207,-71.42376837781543,18.75
375,93.75,0.0,-27.02406516524405,-71.62670380675593,18.8
376,94.0,0.0,-27.17089160293596,-71.82963923569642,18.85
377,94.25,0.0,-27.317718040627938,-72.03257466463697,18.9
378,94.5,0.0,-27.464544478319944,-72.23551009357745,18.95
379,94.75,0.0,-27.61137091601186,-72.43844552251784,19.0
380,95.0,0.0,-27.758197353703835,-72.64138095145832,19.05
381,95.25,0.0,-27.90502379139574,-72.84431638039887,19.1
382,95.5,0.0,-28.05185022908772,-73.04725180933934,19.15
383,95.75,0.0,-28.1986766667798,-73.25018723828,19.200000000000003
384,96.0,0.0,-28.34550310447181,-73.45312266722048,19.25
385,96.25,0.0,-28.49232954216373,-73.65605809616109,19.3
386,96.5,0.0,-28.63915597985563,-73.8589935251013,19.35
387,96.75,0.0,-28.785982417547608,-74.0619289540419,19.4
388,97.0,0.0,-28.9328088552397,-74.26486438298262,19.450000000000003
389,97.25,0.0,-29.07963529293171,-74.46779981192321,19.5
390,97.5,0.0,-29.226461730623615,-74.6707352408637,19.55
391,97.75,0.0,-29.373288168315483,-74.87367066980401,19.6
392,98.0,0.0,-29.520114606007578,-75.07660609874479,19.65
393,98.25,0.0,-29.66694104369951,-75.27954152768513,19.700000000000003
394,98.5,0.0,-29.813767481391377,-75.48247695662558,19.75
395,98.75,0.0,-29.96059391908347,-75.68541238556628,19.8
396,99.0,0.0,-30.107420356775485,-75.8883478145069,19.85
397,99.25,0.0,-30.254246794467498,-76.09128324344739,19.9
398,99.5,0.0,-30.401073232159362,-76.294218672388,19.950000000000003
399,99.75,0.0,-30.54789966985126,-76.4971541013282,20.0
400,100.0,0.0,-30.69472610754325,-76.70008953026878,20.05
401,100.25,0.0,-30.841552545235263,-76.90302495920926,20.1
402,100.5,0.0,-30.98837898292724,-77.10596038814991,20.15
403,100.75,0.0,-31.135205420619258,-77.30889581709015,20.200000000000003
404,101.0,0.0,-31.282031858311147,-77.51183124603075,20.25
405,101.25,0.0,-31.42885829600325,-77.71476667497149,20.3
406,101.5,0.0,-31.575684733695237,-77.9177021039121,20.35
407,101.75,0.0,-31.722511171387133,-78.12063753285256,20.4
408,102.0,0.0,-31.869337609079114,-78.323572961793,20.450000000000003
409,102.25,0.0,-32.01616404677101,-78.52650839073335,20.5
410,102.5,0.0,-32.162990484463016,-78.72944381967379,20.55
411,102.75,0.0,-32.30981692215513,-78.93237924861472,20.6
412,103.0,0.0,-32.45664335984702,-79.13531467755487,20.65
413,103.25,0.0,-32.603469797539006,-79.33825010649576,20.700000000000003
414,103.5,0.0,-32.75029623523102,-79.54118553543604,20.75
415,103.75,0.0,-32.89712267292301,-79.74412096437668,20.8
416,104.0,0.0,-33.04394911061502,-79.94705639331711,20.85
417,104.25,0.0,-33.19077554830692,-80.14999182225775,20.9
418,104.5,0.0,-33.33760198599891,-80.35292725119821,20.950000000000003
419,104.75,0.0,-33.4844284236908,-80.5558626801387,21.0
420,105.0,0.0,-33.63125486138289,-80.75879810907925,21.05
421,105.25,0.0,-33.7780812990748,-80.96173353801962,21.1
422,105.5,0.0,-33.924907736766784,-81.16466896696032,21.15
423,105.75,0.0,-34.0717341744588,-81.36760439590076,21.200000000000003
424,106.0,0.0,-34.21856061215081,-81.57053982484142,21.25
425,106.25,0.0,-34.365387049842695,-81.77347525378174,21.3
426,106.5,0.0,-34.512213487534815,-81.97641068272247,21.35
427,106.75,0.0,-34.6590399252267,-82.1793461116629,21.4
428,107.0,0.0,-34.80586636291868,-82.38228154060354,21.450000000000003
429,107.25,0.0,-34.95269280061069,-82.58521696954396,21.5
