,gt_x,gt_y,xs_x,xs_y,Ts
0,0.0,0.0,12.084921844608754,13.965520463376503,0.05
1,0.25,0.0,12.04554885146566,14.463454141585517,0.1
2,0.4999998750000104,0.0002499999583333,12.307636966113662,14.76023043998486,0.15
3,0.7500243283366763,0.0007728371236129,12.635976813423722,14.874136845636757,0.2
4,1.00009798850876,0.001591441507439,13.000313427959119,14.880430467068082,0.25
5,1.2502454026226126,0.0027288561867312,13.279747780271487,14.837658906919202,0.3
6,1.500491029700289,0.0042082575861505,13.591973256222339,14.776401978770675,0.35
7,1.7508592338315363,0.0060529757472758,13.83124908311856,14.70519520040103,0.4
8,2.001374277150762,0.0082865145910099,14.0454312757749,14.631726649154293,0.45
9,2.252060312619909,0.0109325721794751,14.281088006634196,14.500882131525326,0.5
10,2.502941376597989,0.0140150609834303,14.374204807829644,14.414006306167812,0.55
11,2.754041381177789,0.0175581281609783,14.349631848370427,14.360547974877326,0.6000000000000001
12,3.005384106270023,0.021586175853059,14.361213422703655,14.305063948038839,0.65
13,3.2569931914149226,0.0261238815009131,14.510240592279764,14.118781611900232,0.7000000000000001
14,3.5088921273009417,0.0311962181903785,14.542648016857251,13.993393195352398,0.75
15,3.7611042469699223,0.0368284750275204,14.611119156291402,13.753540028352742,0.8
16,4.013652716687708,0.0430462775497169,14.721003415833117,13.453177681014708,0.8500000000000001
17,4.266560526458775,0.0498756081759107,14.849513166439662,13.11699063258004,0.9
18,4.51985048016307,0.0573428266992942,15.109269099750932,12.628732564560183,0.95
19,4.773545185292754,0.065474690825229,15.347119330923572,12.082065575647983,1.0
20,5.027667042266103,0.0742983767566909,15.60056225118405,11.367190054697598,1.05
21,5.282238233295305,0.0838414998289998,16.001364780668855,10.547285267223957,1.1
22,5.537280710784377,0.0941321351950169,16.212060587172488,9.670665412316318,1.15
23,5.79281618523284,0.1051988385613834,16.44665519607964,8.651345666360816,1.2000000000000002
24,6.048866112620255,0.1170706669757246,16.56304233541311,7.6971546655089,1.25
25,6.305451681246084,0.1297771996640563,16.69461426490615,6.827832595411389,1.3
26,6.562593797998728,0.1433485589168922,17.00948440266892,5.8794869185835825,1.35
27,6.820313074026931,0.1578154310217804,17.257327586765125,5.126958098480012,1.4
28,7.078629809786078,0.1732090872391656,17.371410343029037,4.58714028723164,1.4500000000000002
29,7.337563979431209,0.1895614048176038,17.480167687124215,4.076936776843956,1.5
30,7.59713521452785,0.2069048880434279,17.546743737247564,3.70098621954949,1.55
31,7.85736278705102,0.2252726893189819,17.642129732482623,3.3758841425021897,1.6
32,8.118265591642038,0.2446986302625036,17.83510702015959,3.119082039720767,1.65
33,8.37986212709194,0.2652172228216377,18.030969278222408,2.9254429553950976,1.7000000000000002
34,8.64217047701956,0.2868636903913996,18.222283219671116,2.729875683883124,1.75
35,8.905208289711489,0.3096739889261845,18.415835319896562,2.596373052317086,1.8
36,9.16899275709032,0.3336848280341173,18.607823737294375,2.4925131378554557,1.85
37,9.433540592776756,0.3589336920406752,18.954298138460896,2.49693980239965,1.9
38,9.69886800921031,0.3854588610070631,19.324736305202038,2.517394778727367,1.95
39,9.964990693792435,0.4132994316873066,19.654506732226317,2.5679004870920785,2.0
40,10.231923784015155,0.4424953384064121,19.998302721228832,2.6363944658656853,2.0500000000000003
41,10.499681841537267,0.4730873738402552,20.353053097886253,2.7147065001990924,2.1
42,10.768278825169494,0.5051172096760709,20.877291161169722,2.8749769000829333,2.15
43,11.037728062728926,0.5386274171305386,21.366936824477726,3.035238463991824,2.2
44,11.30804222172236,0.5736614873004792,21.82319671339293,3.17439554984105,2.25
45,11.57923327881726,0.6102638513190927,22.238005032746106,3.2871504254987114,2.3000000000000003
46,11.851312488058188,0.6484799002884815,22.610095704071124,3.3776604128421264,2.35
47,12.124290347785813,0.6883560049568939,23.04546234895851,3.5032727526642224,2.4000000000000004
48,12.398176566214705,0.7299395351067066,23.42554632184274,3.60008791986513,2.45
49,12.67298002562548,0.77327887861662,23.769821545363627,3.678909869493624,2.5
50,12.94870874512596,0.8184234601588695,24.08759214145944,3.744930262607178,2.5500000000000003
51,13.22536984193546,0.865423759489456,24.39610474287249,3.8078883194764486,2.6
52,13.502969491145526,0.9143313292864584,24.703163550056225,3.8708812261998737,2.6500000000000004
53,13.78151288390992,0.965198812488407,24.99885859201902,3.9296138918087924,2.7
54,14.06100418401603,1.018079959081471,25.290757171740914,3.9880410638813797,2.75
55,14.341446482789395,1.0730296422808294,25.581700592039063,4.0477111913558375,2.8000000000000003
56,14.62284175228265,1.1301038740480498,25.872088983774482,4.108827709459286,2.85
57,14.905190796699756,1.1893598198826008,26.16233500539813,4.17170124726359,2.9000000000000004
58,15.18849320200622,1.250855812821746,26.453235728050853,4.2368114929422385,2.95
59,15.472747283675778,1.3146513665790167,26.744983393528766,4.304324415221424,3.0
60,15.75795003252396,1.380807187747236,27.037631137271877,4.374334653479155,3.0500000000000003
61,16.044097058579066,1.449385186987649,27.33118671639807,4.446915355909235,3.1
62,16.331182532941227,1.5204484891221082,27.62564886347454,4.5221366953921285,3.1500000000000004
63,16.619199127580565,1.5940614420404646,27.921008614297225,4.600066856055862,3.2
64,16.908137953025996,1.6702896243303118,28.217254122108184,4.68077463348944,3.25
65,17.197988493896858,1.749199851531021,28.514371513990106,4.764329924326622,3.3000000000000003
66,17.488738542230383,1.8308601809085896,28.812345035127745,4.850803847457417,3.35
67,17.780374128559107,1.9153399146421937,29.111157004943944,4.940268760295174,3.4000000000000004
68,18.07287945069361,2.0027096013074823,29.410787752008627,5.032798262475925,3.45
